timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778984162,36.62,31.18,52.60,8,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984167,36.62,31.21,52.70,9,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984172,36.62,31.22,52.60,10,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984177,36.62,31.21,52.60,11,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984182,36.63,31.21,52.70,11,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984187,36.62,31.26,52.70,12,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984192,36.61,31.25,52.70,13,1,tinyml,,,,38.610,0.000,0.000,0.000,0.000,0.000
1778984197,36.61,31.24,52.70,13,1,tinyml,,,,38.610,0.000,0.000,0.000,0.000,0.000
1778984202,36.56,31.25,52.70,15,1,tinyml,,,,38.560,0.000,0.000,0.000,0.000,0.000
1778984207,36.55,31.26,52.70,16,1,tinyml,,,,38.550,0.000,0.000,0.000,0.000,0.000
1778984212,36.56,31.26,52.80,17,1,tinyml,,,,38.560,0.000,0.000,0.000,0.000,0.000
1778984217,36.53,31.29,52.80,18,1,tinyml,,,,38.530,0.000,0.000,0.000,0.000,0.000
1778984222,36.51,31.32,52.80,19,1,tinyml,,,,38.510,0.000,0.000,0.000,0.000,0.000
1778984227,36.51,31.29,52.80,20,1,tinyml,,,,38.510,0.000,0.000,0.000,0.000,0.000
1778984232,36.49,31.31,52.90,45,1,tinyml,,,,38.490,0.000,0.000,0.000,0.000,0.000
1778984237,36.45,31.32,53.00,46,1,tinyml,,,,38.450,0.000,0.000,0.000,0.000,0.000
1778984242,36.46,31.34,53.00,46,1,tinyml,,,,38.460,0.000,0.000,0.000,0.000,0.000
1778984247,36.45,31.35,53.00,46,1,tinyml,,,,38.450,0.000,0.000,0.000,0.000,0.000
1778984252,36.45,31.36,53.00,46,1,tinyml,,,,38.450,0.000,0.000,0.000,0.000,0.000
1778984257,36.45,31.36,53.00,46,1,tinyml,,,,38.450,0.000,0.000,0.000,0.000,0.000
1778984262,36.46,31.39,53.00,46,1,tinyml,,,,38.460,0.000,0.000,0.000,0.000,0.000
1778984267,36.52,31.39,53.00,44,1,tinyml,,,,38.520,0.000,0.000,0.000,0.000,0.000
1778984272,36.56,31.42,52.80,43,1,tinyml,,,,38.560,0.000,0.000,0.000,0.000,0.000
1778984277,36.63,31.43,52.80,41,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984282,36.71,31.43,52.70,40,1,tinyml,,,,38.710,0.000,0.000,0.000,0.000,0.000
1778984287,36.78,31.45,52.50,40,1,tinyml,,,,38.780,0.000,0.000,0.000,0.000,0.000
1778984292,36.84,31.45,52.40,40,1,tinyml,,,,38.840,0.000,0.000,0.000,0.000,0.000
1778984297,36.93,31.46,52.20,40,1,tinyml,,,,38.930,0.000,0.000,0.000,0.000,0.000
1778984302,37.00,31.45,52.10,0,1,tinyml,,,,39.000,0.000,0.000,0.000,0.000,0.000
1778984307,37.13,31.45,51.90,0,1,tinyml,,,,39.130,0.000,0.000,0.000,0.000,0.000
1778984312,37.17,31.45,51.80,0,1,tinyml,,,,39.170,0.000,0.000,0.000,0.000,0.000
1778984317,37.26,31.47,51.60,0,1,tinyml,,,,39.260,0.000,0.000,0.000,0.000,0.000
1778984322,37.33,31.49,51.50,0,1,tinyml,,,,39.330,0.000,0.000,0.000,0.000,0.000
1778984327,37.37,31.50,51.40,0,1,tinyml,,,,39.370,0.000,0.000,0.000,0.000,0.000
1778984332,37.44,31.49,51.30,0,1,tinyml,,,,39.440,0.000,0.000,0.000,0.000,0.000
1778984337,37.48,31.50,51.20,0,1,tinyml,,,,39.480,0.000,0.000,0.000,0.000,0.000
1778984342,37.47,31.50,51.20,0,1,tinyml,,,,39.470,0.000,0.000,0.000,0.000,0.000
1778984347,37.51,31.52,51.20,0,1,tinyml,,,,39.510,0.000,0.000,0.000,0.000,0.000
1778984352,37.49,31.52,51.20,0,1,tinyml,,,,39.490,0.000,0.000,0.000,0.000,0.000
